                       Time(s)                         E(mV)                         I(mA)                         Q(mC)                 Capacity(mAh)                    Energy(Wh)                          P(W)
                      6.500000                   3115.729736                      0.999042                      6.494128                      0.001804                      0.000006                      0.003113
                      6.600000                   3117.323730                      0.999382                      6.594049                      0.001832                      0.000006                      0.003115
                      6.700000                   3114.302979                      0.999127                      6.693974                      0.001859                      0.000006                      0.003112
                      6.800000                   3115.477783                      0.999042                      6.793883                      0.001887                      0.000006                      0.003112
                      6.900000                   3116.065186                      0.999297                      6.893800                      0.001915                      0.000006                      0.003114
                      7.000000                   3117.323730                      0.999042                      6.993717                      0.001943                      0.000006                      0.003114
                      7.100000                   3118.833740                      0.999297                      7.093634                      0.001970                      0.000006                      0.003117
                      7.200000                   3120.092773                      0.999127                      7.193555                      0.001998                      0.000006                      0.003117
                      7.300000                   3121.351318                      0.999551                      7.293489                      0.002026                      0.000006                      0.003120
                      7.400000                   3122.861328                      0.999297                      7.393431                      0.002054                      0.000006                      0.003121
                      7.500000                   3123.700684                      0.999127                      7.493352                      0.002081                      0.000006                      0.003121
                      7.600000                   3124.959229                      0.999127                      7.593265                      0.002109                      0.000007                      0.003122
                      7.700000                   3126.469238                      0.999212                      7.693182                      0.002137                      0.000007                      0.003124
                      7.800000                   3127.560059                      0.999127                      7.793099                      0.002165                      0.000007                      0.003125
                      7.900000                   3128.567139                      0.999042                      7.893008                      0.002193                      0.000007                      0.003126
                      8.000000                   3130.077148                      0.999127                      7.992916                      0.002220                      0.000007                      0.003127
                      8.100000                   3131.000244                      0.999212                      8.092833                      0.002248                      0.000007                      0.003129
                      8.200000                   3132.175049                      0.999212                      8.192754                      0.002276                      0.000007                      0.003130
                      8.300000                   3132.930176                      0.999127                      8.292670                      0.002304                      0.000007                      0.003130
                      8.400000                   3134.188721                      0.999382                      8.392596                      0.002331                      0.000007                      0.003132
                      8.500000                   3135.447266                      0.999042                      8.492517                      0.002359                      0.000007                      0.003132
                      8.600000                   3136.118408                      0.999042                      8.592422                      0.002387                      0.000007                      0.003133
                      8.700000                   3136.957275                      0.999127                      8.692330                      0.002415                      0.000008                      0.003134
                      8.800000                   3137.880371                      0.999382                      8.792255                      0.002442                      0.000008                      0.003136
                      8.900000                   3138.635498                      0.999127                      8.892181                      0.002470                      0.000008                      0.003136
                      9.000000                   3139.558594                      0.999127                      8.992094                      0.002498                      0.000008                      0.003137
                      9.100000                   3140.649414                      0.999382                      9.092019                      0.002526                      0.000008                      0.003139
                      9.200000                   3141.488281                      0.999042                      9.191940                      0.002553                      0.000008                      0.003138
                      9.300000                   3142.579102                      0.999042                      9.291844                      0.002581                      0.000008                      0.003140
                      9.400000                   3143.082764                      0.999212                      9.391757                      0.002609                      0.000008                      0.003141
                      9.500000                   3144.005615                      0.999212                      9.491678                      0.002637                      0.000008                      0.003142
                      9.600000                   3144.592773                      0.999127                      9.591596                      0.002664                      0.000008                      0.003142
                      9.700000                   3145.264160                      0.999042                      9.691504                      0.002692                      0.000008                      0.003142
                      9.800000                   3144.005615                      0.999042                      9.791409                      0.002720                      0.000008                      0.003141
                      9.900000                   3145.096436                      0.999042                      9.891313                      0.002748                      0.000009                      0.003142
                     10.000000                   3145.347900                      0.999297                      9.991229                      0.002775                      0.000009                      0.003143
                     10.100000                   3145.599854                      0.999042                     10.091146                      0.002803                      0.000009                      0.003143
                     10.200000                   3146.354980                      0.999127                     10.191054                      0.002831                      0.000009                      0.003144
                     10.300000                   3146.774414                      0.999042                     10.290963                      0.002859                      0.000009                      0.003144
                     10.400000                   3147.949219                      0.999212                     10.390876                      0.002886                      0.000009                      0.003145
                     10.500000                   3148.200684                      0.999212                     10.490797                      0.002914                      0.000009                      0.003146
                     10.600000                   3148.368896                      0.999127                     10.590714                      0.002942                      0.000009                      0.003146
                     10.700000                   3148.788086                      0.999212                     10.690631                      0.002970                      0.000009                      0.003146
                     10.800000                   3149.627441                      0.999466                     10.790565                      0.002997                      0.000009                      0.003148
                     10.900000                   3149.795166                      0.999382                     10.890508                      0.003025                      0.000009                      0.003148
                     11.000000                   3150.466309                      0.999042                     10.990429                      0.003053                      0.000010                      0.003147
                     11.100000                   3151.221436                      0.999042                     11.090333                      0.003081                      0.000010                      0.003148
                     11.200000                   3151.557129                      0.999212                     11.190246                      0.003108                      0.000010                      0.003149
                     11.300000                   3152.479980                      0.999042                     11.290158                      0.003136                      0.000010                      0.003149
                     11.400000                   3153.151123                      0.999297                     11.390076                      0.003164                      0.000010                      0.003151
                     11.500000                   3153.822266                      0.999042                     11.489992                      0.003192                      0.000010                      0.003151
                     11.600000                   3154.158203                      0.999212                     11.589905                      0.003219                      0.000010                      0.003152
                     11.700000                   3155.165039                      0.999466                     11.689839                      0.003247                      0.000010                      0.003153
                     11.800000                   3156.003906                      0.999042                     11.789764                      0.003275                      0.000010                      0.003153
                     11.900000                   3156.087891                      0.998958                     11.889665                      0.003303                      0.000010                      0.003153
                     12.000000                   3156.759033                      0.999297                     11.989577                      0.003330                      0.000010                      0.003155
                     12.100000                   3157.682129                      0.999042                     12.089494                      0.003358                      0.000010                      0.003155
                     12.200000                   3157.849854                      0.999212                     12.189406                      0.003386                      0.000011                      0.003155
                     12.300000                   3158.856934                      0.999127                     12.289324                      0.003414                      0.000011                      0.003156
                     12.400000                   3159.276123                      0.998788                     12.389219                      0.003441                      0.000011                      0.003155
                     12.500000                   3159.611816                      0.999042                     12.489111                      0.003469                      0.000011                      0.003157
                     12.600000                   3160.283203                      0.999382                     12.589032                      0.003497                      0.000011                      0.003158
                     12.700000                   3160.450928                      0.999297                     12.688966                      0.003525                      0.000011                      0.003158
                     12.800000                   3161.038330                      0.999297                     12.788896                      0.003552                      0.000011                      0.003159
                     12.900000                   3161.709473                      0.999127                     12.888817                      0.003580                      0.000011                      0.003159
                     13.000000                   3162.212891                      0.998958                     12.988721                      0.003608                      0.000011                      0.003159
                     13.100000                   3161.625488                      0.999212                     13.088630                      0.003636                      0.000011                      0.003159
                     13.200000                   3162.548584                      0.999127                     13.188547                      0.003663                      0.000011                      0.003160
                     13.300000                   3162.968262                      0.999127                     13.288460                      0.003691                      0.000012                      0.003160
                     13.400000                   3163.639404                      0.999297                     13.388381                      0.003719                      0.000012                      0.003161
                     13.500000                   3164.058838                      0.999636                     13.488327                      0.003747                      0.000012                      0.003163
                     13.600000                   3164.646240                      0.999212                     13.588269                      0.003775                      0.000012                      0.003162
                     13.700000                   3164.562256                      0.999382                     13.688199                      0.003802                      0.000012                      0.003163
                     13.800000                   3165.233398                      0.999127                     13.788125                      0.003830                      0.000012                      0.003162
                     13.900000                   3164.981934                      0.998958                     13.888029                      0.003858                      0.000012                      0.003162
                     14.000000                   3165.485352                      0.999212                     13.987938                      0.003886                      0.000012                      0.003163
                     14.100000                   3165.988525                      0.999382                     14.087867                      0.003913                      0.000012                      0.003164
                     14.200000                   3166.240479                      0.999297                     14.187801                      0.003941                      0.000012                      0.003164
                     14.300000                   3166.743896                      0.999297                     14.287731                      0.003969                      0.000012                      0.003165
                     14.400000                   3166.995605                      0.999127                     14.387652                      0.003997                      0.000013                      0.003164
                     14.500000                   3167.582764                      0.998873                     14.487552                      0.004024                      0.000013                      0.003164
                     14.600000                   3168.254150                      0.999212                     14.587456                      0.004052                      0.000013                      0.003166
                     14.700000                   3168.505859                      0.999042                     14.687369                      0.004080                      0.000013                      0.003165
                     14.800000                   3169.093262                      0.999042                     14.787273                      0.004108                      0.000013                      0.003166
                     14.900000                   3169.680664                      0.998958                     14.887173                      0.004135                      0.000013                      0.003166
                     15.000000                   3169.932373                      0.999297                     14.987086                      0.004163                      0.000013                      0.003168
                     15.100000                   3170.351807                      0.999212                     15.087011                      0.004191                      0.000013                      0.003168
                     15.200000                   3170.603516                      0.999042                     15.186924                      0.004219                      0.000013                      0.003168
                     15.300000                   3170.854980                      0.998873                     15.286819                      0.004246                      0.000013                      0.003167
                     15.400000                   3171.694336                      0.999212                     15.386724                      0.004274                      0.000013                      0.003169
                     15.500000                   3171.610352                      0.998788                     15.486624                      0.004302                      0.000013                      0.003168
                     15.600000                   3172.113770                      0.998958                     15.586512                      0.004330                      0.000014                      0.003169
                     15.700000                   3172.449463                      0.999212                     15.686419                      0.004357                      0.000014                      0.003170
                     15.800000                   3172.785156                      0.999127                     15.786337                      0.004385                      0.000014                      0.003170
                     15.900000                   3173.120605                      0.998958                     15.886241                      0.004413                      0.000014                      0.003170
                     16.000000                   3173.708008                      0.999042                     15.986141                      0.004441                      0.000014                      0.003171
                     16.100000                   3174.043701                      0.999297                     16.086058                      0.004468                      0.000014                      0.003172
                     16.200001                   3174.295166                      0.999466                     16.185997                      0.004496                      0.000014                      0.003173
                     16.299999                   3174.547119                      0.999382                     16.285940                      0.004524                      0.000014                      0.003173
                     16.400000                   3174.966553                      0.999297                     16.385874                      0.004552                      0.000014                      0.003173
                     16.500000                   3175.721924                      0.998958                     16.485786                      0.004579                      0.000014                      0.003172
                     16.600000                   3175.889648                      0.999127                     16.585690                      0.004607                      0.000014                      0.003173
                     16.700001                   3176.476807                      0.999212                     16.685608                      0.004635                      0.000015                      0.003174
                     16.799999                   3176.896484                      0.999127                     16.785524                      0.004663                      0.000015                      0.003174
                     16.900000                   3177.483887                      0.999212                     16.885441                      0.004690                      0.000015                      0.003175
                     17.000000                   3178.155029                      0.999042                     16.985353                      0.004718                      0.000015                      0.003175
                     17.100000                   3178.490479                      0.999127                     17.085262                      0.004746                      0.000015                      0.003176
                     17.200001                   3179.077881                      0.999212                     17.185179                      0.004774                      0.000015                      0.003177
                     17.299999                   3179.665283                      0.999297                     17.285105                      0.004801                      0.000015                      0.003177
                     17.400000                   3180.252686                      0.999212                     17.385031                      0.004829                      0.000015                      0.003178
                     17.500000                   3180.756104                      0.999042                     17.484943                      0.004857                      0.000015                      0.003178
                     17.600000                   3181.679199                      0.999127                     17.584852                      0.004885                      0.000015                      0.003179
                     17.700001                   3182.098389                      0.999042                     17.684759                      0.004912                      0.000015                      0.003179
                     17.799999                   3182.853516                      0.999127                     17.784668                      0.004940                      0.000016                      0.003180
                     17.900000                   3183.105469                      0.999297                     17.884590                      0.004968                      0.000016                      0.003181
                     18.000000                   3183.944336                      0.998958                     17.984503                      0.004996                      0.000016                      0.003181
                     18.100000                   3184.364014                      0.999127                     18.084406                      0.005023                      0.000016                      0.003182
                     18.200001                   3184.951416                      0.999212                     18.184324                      0.005051                      0.000016                      0.003182
                     18.299999                   3185.622559                      0.998958                     18.284231                      0.005079                      0.000016                      0.003182
                     18.400000                   3186.377686                      0.998873                     18.384123                      0.005107                      0.000016                      0.003183
                     18.500000                   3186.377686                      0.999297                     18.484032                      0.005134                      0.000016                      0.003184
                     18.600000                   3186.881104                      0.999127                     18.583954                      0.005162                      0.000016                      0.003184
                     18.700001                   3187.133057                      0.999127                     18.683867                      0.005190                      0.000016                      0.003184
                     18.799999                   3187.552246                      0.998958                     18.783770                      0.005218                      0.000016                      0.003184
                     18.900000                   3188.223633                      0.999382                     18.883688                      0.005245                      0.000016                      0.003186
                     19.000000                   3188.643066                      0.999212                     18.983618                      0.005273                      0.000017                      0.003186
                     19.100000                   3189.062744                      0.998873                     19.083521                      0.005301                      0.000017                      0.003185
                     19.200001                   3189.398193                      0.999127                     19.183420                      0.005329                      0.000017                      0.003187
                     19.299999                   3189.985596                      0.999042                     19.283329                      0.005356                      0.000017                      0.003187
                     19.400000                   3190.405273                      0.999382                     19.383251                      0.005384                      0.000017                      0.003188
                     19.500000                   3191.663818                      0.999466                     19.483192                      0.005412                      0.000017                      0.003190
                     19.600000                   3191.747559                      0.999042                     19.583118                      0.005440                      0.000017                      0.003189
                     19.700001                   3192.334961                      0.999212                     19.683031                      0.005468                      0.000017                      0.003190
                     19.799999                   3193.006104                      0.999127                     19.782948                      0.005495                      0.000017                      0.003190
                     19.900000                   3193.341797                      0.999382                     19.882874                      0.005523                      0.000017                      0.003191
                     20.000000                   3193.845459                      0.998873                     19.982786                      0.005551                      0.000017                      0.003190
                     20.100000                   3194.264648                      0.999127                     20.082687                      0.005579                      0.000018                      0.003191
                     20.200001                   3194.768066                      0.999127                     20.182600                      0.005606                      0.000018                      0.003192
                     20.299999                   3195.439453                      0.999297                     20.282520                      0.005634                      0.000018                      0.003193
                     20.400000                   3196.026855                      0.999212                     20.382446                      0.005662                      0.000018                      0.003194
                     20.500000                   3196.278564                      0.999212                     20.482367                      0.005690                      0.000018                      0.003194
                     20.600000                   3197.033691                      0.999042                     20.582279                      0.005717                      0.000018                      0.003194
                     20.700001                   3197.537109                      0.999212                     20.682192                      0.005745                      0.000018                      0.003195
                     20.799999                   3197.872559                      0.999042                     20.782104                      0.005773                      0.000018                      0.003195
                     20.900000                   3198.376221                      0.998958                     20.882006                      0.005801                      0.000018                      0.003195
                     21.000000                   3198.627686                      0.999297                     20.981918                      0.005828                      0.000018                      0.003196
                     21.100000                   3199.131104                      0.999127                     21.081839                      0.005856                      0.000018                      0.003196
                     21.200001                   3199.298828                      0.999212                     21.181757                      0.005884                      0.000019                      0.003197
                     21.299999                   3199.047363                      0.999212                     21.281677                      0.005912                      0.000019                      0.003197
                     21.400000                   3194.600342                      0.999212                     21.381598                      0.005939                      0.000019                      0.003192
                     21.500000                   3189.482178                      0.999127                     21.481516                      0.005967                      0.000019                      0.003187
                     21.600000                   3185.790283                      0.999212                     21.581432                      0.005995                      0.000019                      0.003183
                     21.700001                   3184.867432                      0.998958                     21.681341                      0.006023                      0.000019                      0.003182
                     21.799999                   3184.615479                      0.999382                     21.781258                      0.006050                      0.000019                      0.003183
                     21.900000                   3184.615479                      0.999212                     21.881187                      0.006078                      0.000019                      0.003182
                     22.000000                   3184.783691                      0.999042                     21.981100                      0.006106                      0.000019                      0.003182
                     22.100000                   3185.119141                      0.999212                     22.081013                      0.006134                      0.000019                      0.003183
                     22.200001                   3185.538574                      0.999382                     22.180943                      0.006161                      0.000019                      0.003184
                     22.299999                   3185.958252                      0.999042                     22.280865                      0.006189                      0.000019                      0.003183
                     22.400000                   3186.209961                      0.999212                     22.380777                      0.006217                      0.000020                      0.003184
                     22.500000                   3186.965088                      0.999382                     22.480707                      0.006245                      0.000020                      0.003185
                     22.600000                   3187.468506                      0.999382                     22.580645                      0.006272                      0.000020                      0.003185
                     22.700001                   3187.636230                      0.999297                     22.680578                      0.006300                      0.000020                      0.003185
                     22.799999                   3188.307373                      0.999042                     22.780495                      0.006328                      0.000020                      0.003185
                     22.900000                   3188.475342                      0.999127                     22.880404                      0.006356                      0.000020                      0.003186
                     23.000000                   3188.894775                      0.999042                     22.980312                      0.006383                      0.000020                      0.003186
                     23.100000                   3189.398193                      0.998873                     23.080208                      0.006411                      0.000020                      0.003186
                     23.200001                   3189.817871                      0.999127                     23.180107                      0.006439                      0.000020                      0.003187
                     23.299999                   3190.069336                      0.999042                     23.280016                      0.006467                      0.000020                      0.003187
                     23.400000                   3190.740967                      0.999127                     23.379925                      0.006494                      0.000020                      0.003188
                     23.500000                   3191.412109                      0.998958                     23.479830                      0.006522                      0.000021                      0.003188
                     23.600000                   3191.999512                      0.999042                     23.579729                      0.006550                      0.000021                      0.003189
                     23.700001                   3191.999512                      0.999127                     23.679638                      0.006578                      0.000021                      0.003189
                     23.799999                   3192.754639                      0.999212                     23.779554                      0.006605                      0.000021                      0.003190
                     23.900000                   3193.173828                      0.999127                     23.879471                      0.006633                      0.000021                      0.003190
                     24.000000                   3193.677246                      0.999042                     23.979380                      0.006661                      0.000021                      0.003191
                     24.100000                   3194.180908                      0.999212                     24.079292                      0.006689                      0.000021                      0.003192
                     24.200001                   3194.348633                      0.999127                     24.179211                      0.006716                      0.000021                      0.003192
                     24.299999                   3195.104004                      0.998958                     24.279114                      0.006744                      0.000021                      0.003192
                     24.400000                   3195.523193                      0.999127                     24.379019                      0.006772                      0.000021                      0.003193
                     24.500000                   3196.026855                      0.999042                     24.478928                      0.006800                      0.000021                      0.003193
                     24.600000                   3196.781738                      0.999212                     24.578840                      0.006827                      0.000022                      0.003194
                     24.700001                   3196.949707                      0.999297                     24.678764                      0.006855                      0.000022                      0.003195
                     24.799999                   3197.453369                      0.999042                     24.778683                      0.006883                      0.000022                      0.003194
                     24.900000                   3198.040283                      0.999212                     24.878595                      0.006911                      0.000022                      0.003196
                     25.000000                   3198.711914                      0.999212                     24.978516                      0.006938                      0.000022                      0.003196
                     25.100000                   3199.298828                      0.999127                     25.078432                      0.006966                      0.000022                      0.003197
                     25.200001                   3199.383057                      0.999127                     25.178345                      0.006994                      0.000022                      0.003197
                     25.299999                   3199.970459                      0.999382                     25.278271                      0.007022                      0.000022                      0.003198
                     25.400000                   3200.725586                      0.999042                     25.378193                      0.007049                      0.000022                      0.003198
                     25.500000                   3201.229004                      0.999042                     25.478096                      0.007077                      0.000022                      0.003198
                     25.600000                   3201.480469                      0.999466                     25.578022                      0.007105                      0.000022                      0.003200
                     25.700001                   3202.235596                      0.999042                     25.677948                      0.007133                      0.000023                      0.003199
                     25.799999                   3202.739014                      0.999212                     25.777861                      0.007161                      0.000023                      0.003200
                     25.900000                   3203.074951                      0.999042                     25.877773                      0.007188                      0.000023                      0.003200
                     26.000000                   3203.410400                      0.998958                     25.977673                      0.007216                      0.000023                      0.003200
                     26.100000                   3203.997803                      0.998958                     26.077568                      0.007244                      0.000023                      0.003201
                     26.200001                   3204.836914                      0.999127                     26.177473                      0.007272                      0.000023                      0.003202
                     26.299999                   3205.004639                      0.999042                     26.277382                      0.007299                      0.000023                      0.003202
                     26.400000                   3205.675781                      0.999127                     26.377289                      0.007327                      0.000023                      0.003203
                     26.500000                   3206.095459                      0.999127                     26.477201                      0.007355                      0.000023                      0.003203
                     26.600000                   3206.598877                      0.999297                     26.577124                      0.007383                      0.000023                      0.003204
                     26.700001                   3207.018311                      0.999127                     26.677044                      0.007410                      0.000023                      0.003204
                     26.799999                   3207.521729                      0.999042                     26.776953                      0.007438                      0.000023                      0.003204
                     26.900000                   3208.360596                      0.999127                     26.876862                      0.007466                      0.000024                      0.003206
                     27.000000                   3208.948242                      0.999127                     26.976774                      0.007494                      0.000024                      0.003206
                     27.100000                   3209.115967                      0.999127                     27.076687                      0.007521                      0.000024                      0.003206
                     27.200001                   3209.619629                      0.999382                     27.176613                      0.007549                      0.000024                      0.003208
                     27.299999                   3210.123047                      0.999042                     27.276533                      0.007577                      0.000024                      0.003207
                     27.400000                   3210.542236                      0.999042                     27.376438                      0.007605                      0.000024                      0.003207
                     27.500000                   3211.297363                      0.999382                     27.476358                      0.007632                      0.000024                      0.003209
                     27.600000                   3211.717041                      0.999127                     27.576284                      0.007660                      0.000024                      0.003209
                     27.700001                   3212.388184                      0.999127                     27.676197                      0.007688                      0.000024                      0.003210
                     27.799999                   3212.640137                      0.998958                     27.776102                      0.007716                      0.000024                      0.003209
